,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
7726,0,0,1,0,16,0,1,0,0,0,1,0,2,0,0,0,2,41.66625934188246,5306
1360,1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,4735
9563,0,0,0,0,24,1,2,1,0,2,0,0,0,1,0,1,2,92.06225740123334,1802
7017,1,1,1,1,41,1,2,1,0,2,2,1,2,1,0,1,2,110.94568655741205,3862
971,1,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,1414
3149,1,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,4624
623,0,1,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,103.75,3578
8648,0,0,0,0,47,1,1,1,0,2,1,0,0,0,0,1,0,82.98981627353335,3476
5949,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4115
5283,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1594
4289,0,0,1,1,42,1,0,2,1,1,1,1,1,1,1,1,2,19.05,5829
7320,0,0,0,0,6,1,0,1,0,1,2,1,0,0,0,1,2,92.89412571211452,49
8770,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.56124392710831,1485
9205,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,53.551051116481375,4433
2332,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2452
2210,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,4570
4521,0,0,0,0,5,1,2,1,0,2,0,0,2,0,0,1,2,90.8,3880
8542,0,0,0,0,9,1,1,1,1,1,2,0,0,0,0,0,0,91.40247602040938,6254
1292,1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,2599
3668,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,2009
1355,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,2437
5070,1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,6381
2584,1,0,0,1,71,1,2,1,2,2,0,0,0,0,1,1,1,85.45,4931
3161,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,924
7244,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,73.06142970010058,2762
7846,0,1,1,0,10,1,1,1,0,0,1,0,0,1,0,1,2,88.09168444701888,6353
8524,0,0,0,0,6,1,1,1,0,1,1,0,0,2,0,1,2,95.16179311052571,6449
6867,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,76.11931666672236,5820
151,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,2790
2158,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1351
4315,1,0,0,0,69,1,0,1,0,2,2,2,2,2,1,1,0,104.05,5649
2340,0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,100.4,5602
8471,0,0,0,0,6,1,2,1,0,0,0,0,1,0,0,1,2,85.36751253948465,5840
8111,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,75.78825684641741,2881
702,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45,2008
2801,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,34.05,219
8864,1,0,0,0,23,1,2,1,0,2,0,0,2,0,0,1,2,99.04901218957181,1942
2719,1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,5801
3888,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,31
880,0,0,1,1,32,1,0,1,0,2,0,0,2,0,0,1,2,86.1,2367
2019,1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,5323
7648,0,0,0,0,19,1,2,1,0,0,1,0,0,1,0,0,2,86.73190593436192,1285
6413,0,0,0,0,47,1,0,1,2,0,2,2,2,2,1,1,2,103.7,4000
4726,0,0,1,0,11,1,2,1,0,0,0,0,2,2,0,1,2,94.0,152
3313,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1094
4992,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,2044
8403,1,0,0,0,26,1,2,1,0,0,0,1,0,0,0,1,2,80.66262642191772,1794
3908,1,0,0,0,5,1,0,0,0,0,2,0,2,2,0,1,2,70.05,2993
1847,1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3119
7628,0,0,0,0,55,1,2,1,0,2,1,1,2,2,0,0,2,108.26639457517678,4928
5823,0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,2815
7788,0,0,0,0,5,1,0,1,0,2,0,2,1,2,0,1,2,94.7431185378185,3925
452,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,436
1927,1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,4900
9420,0,1,0,0,11,1,0,1,0,0,0,0,1,1,0,0,0,86.53320729573355,87
6306,1,0,1,0,67,1,2,1,0,2,0,0,2,0,1,1,0,88.4,4779
9075,0,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,0,84.74494989355127,2306
6327,0,0,1,1,25,1,2,1,0,0,2,0,0,2,0,1,2,89.1,2002
3765,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,347
14,1,0,0,1,71,1,2,1,2,0,2,0,2,2,2,0,0,106.7,5704
8658,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,5970
7684,0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,1,88.19963211604212,3915
8919,0,0,0,0,30,1,2,1,0,0,1,0,0,1,0,1,2,91.2930798647104,2438
3844,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,1415
5208,0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,192
742,1,0,1,1,34,0,1,0,2,0,0,0,0,0,1,0,0,30.4,6414
3424,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1496
763,1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25,4765
7030,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,1,2,64.84543896600377,2356
1299,0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,6001
9279,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721
3857,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,1620
3157,0,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,55.6,1646
3779,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,30
2452,0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1037
4648,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,79.6,1551
374,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,3795
8260,1,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,1,36.04196912450725,6047
176,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,359
5940,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,903
2342,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,3431
776,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,92.0,5366
4733,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2082
3399,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,3639
2847,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,1441
6690,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,50.771284483979045,4234
6744,0,1,0,0,60,1,2,1,0,2,2,0,2,2,1,1,1,105.38318774700888,5162
6771,0,0,0,0,5,1,0,1,0,0,2,0,0,2,0,0,1,87.58026363274679,4195
7457,1,0,0,0,31,1,0,1,0,1,0,1,0,0,0,1,2,78.49804974194555,2085
9392,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,50.55,4230
1890,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513
913,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,3617
9029,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,2,21.75197806572524,252
6223,1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,79.4,4590
2668,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,1447
3818,1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,1849
3611,0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,5350
1762,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1074
4545,1,0,1,0,30,1,0,2,1,1,1,1,1,1,2,0,3,19.05,5137
6932,1,0,0,0,64,1,2,1,0,1,0,2,2,2,1,0,0,106.32415539019411,5460
4708,0,1,1,0,40,1,0,1,0,2,0,2,2,2,1,1,1,99.2,3474
3743,1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,2950
1315,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,5677
1856,1,0,0,0,54,0,1,0,2,0,0,2,2,0,2,0,1,45.2,2114
2498,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,5132
5275,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2473
6351,1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,2,35.15,6511
4023,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,20.7,69
4859,1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,5038
8470,0,0,0,0,48,1,2,1,0,2,1,0,2,2,0,1,1,104.69944355252531,4319
8748,1,0,1,0,55,1,2,1,0,0,2,1,2,2,0,0,2,104.05673039389441,4742
4004,1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,0,48.65,1989
5006,0,0,0,0,30,1,2,1,0,0,2,0,2,2,0,0,2,100.45,2693
790,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,2,95.1,2667
5349,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,1702
3394,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,675
7539,1,0,0,0,71,1,2,1,2,1,0,0,2,2,0,1,1,105.36778182560933,5796
18,1,0,1,0,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1651
1917,0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,2537
6833,0,0,0,0,19,1,0,1,1,0,1,1,2,2,0,1,2,106.56067384904036,1535
3686,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,569
6224,1,0,0,0,43,0,1,0,2,0,2,0,0,0,1,1,1,35.2,859
8928,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,50.73034661428291,4233
8210,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,78.1955311802604,5907
8909,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,34.46830432867093,6465
3072,0,0,0,0,48,0,1,0,2,2,0,0,2,0,0,1,2,44.8,1734
5649,0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,3253
6974,0,0,0,0,4,1,1,1,0,0,1,0,2,1,0,0,1,99.62722548240689,3299
7416,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,42.889698570762796,5868
4901,0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,64.55,3832
8965,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,2,84.10167850461963,1063
6451,0,0,1,1,23,1,2,0,0,2,0,2,2,0,0,1,1,69.5,1132
6036,0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,104.75,3679
4174,1,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,3,49.2,3794
4107,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1079
306,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5054
6955,0,0,1,1,43,1,1,1,0,0,1,1,0,0,0,0,1,78.12652721082831,2870
5106,1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,2554
6190,0,0,1,1,48,1,0,0,2,0,2,2,2,0,1,0,0,69.7,2627
3648,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,3689
7745,0,0,0,0,11,1,0,0,1,0,0,1,0,0,0,0,2,62.94624037293087,5233
6540,0,0,1,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.59080680246628,144
1724,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,6410
4470,0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.25,2458
8252,0,0,0,0,25,1,0,1,0,1,1,0,1,0,0,1,0,87.80027432920188,1890
166,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,216
7084,0,1,0,0,36,1,2,1,0,0,0,0,2,0,0,1,2,85.94684221332159,2755
9417,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,2,71.39101793570582,992
8733,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,76.40544299864524,2342
1943,1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,6069
3545,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,2455
9469,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,36.20282716149779,4841
6419,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,19.8,2685
5761,0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,5423
2493,0,0,0,0,7,1,0,0,2,0,0,0,0,2,1,1,2,59.1,3182
5314,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,4659
4772,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,4400
8381,1,0,1,0,66,1,1,1,0,2,2,2,2,2,1,1,1,110.61665763887851,5769
1540,1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,4099
4987,0,0,0,0,46,1,0,1,2,2,2,0,2,0,1,1,1,95.65,3945
7038,1,0,0,0,9,1,1,1,0,0,0,0,2,0,0,0,0,90.95699859835963,6151
516,1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1151
3988,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,420
4117,0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,25.4,3407
4082,0,0,0,1,16,1,2,1,0,0,0,2,0,0,1,1,1,79.5,483
8583,0,0,0,0,14,1,2,1,0,1,0,0,1,2,0,1,2,97.97566337524803,766
9455,0,0,0,0,47,1,0,1,1,0,0,0,0,2,0,0,3,85.16229697765793,3457
7875,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,43.57079193718101,2242
2833,1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,1,75.2,3170
5744,0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4324
5221,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,6253
4744,1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1216
322,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3433
2725,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,3497
4969,0,0,0,0,4,1,2,0,0,0,0,2,2,0,0,1,3,64.4,2182
1434,1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9,1821
2843,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.8,3824
9249,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,2,73.1941628847189,276
955,0,0,0,1,16,1,0,2,1,1,1,1,1,1,1,1,0,19.3,3117
2317,0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,20.1,5389
2209,0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,1782
4669,0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,1798
8091,1,0,0,0,19,1,0,1,0,0,0,0,2,2,0,1,1,92.86617126567249,1301
2546,1,0,0,0,4,0,1,0,0,0,0,0,2,2,0,1,2,44.55,1250
7974,0,0,0,0,9,1,2,1,0,1,0,0,0,0,0,1,0,85.46396856321246,6132
6660,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,74.78253878211461,1007
6648,1,0,0,0,69,1,2,1,0,2,2,2,2,2,2,0,1,111.27211415266247,5874
8213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,43.82638129611288,3660
2548,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,5443
4508,1,0,1,1,47,1,2,1,2,2,2,2,2,2,1,1,0,113.45,4447
5151,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,341
6631,0,0,1,0,16,1,1,1,0,0,1,0,2,1,0,0,2,95.90356172247787,1033
5946,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,4568
7467,0,0,0,0,3,1,0,1,0,0,0,2,0,1,0,0,2,85.94741301861337,2361
760,0,0,1,1,70,1,0,0,2,2,2,2,0,2,1,0,1,74.1,4374
6942,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.58017496437013,6057
755,0,0,1,1,14,1,2,2,1,1,1,1,1,1,0,0,3,25.55,3204
9293,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,1,64.79019168027529,4575
4378,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,3949
3398,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3203
165,1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2104
469,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,2621
1803,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,49.8,4145
4752,1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55,3298
4610,1,1,0,0,62,1,2,1,0,2,2,2,2,2,1,1,0,110.75,5547
6700,0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,2,86.75567427175352,3912
2378,1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,1,94.05,2472
7428,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,1,2,44.65786099325952,3579
1391,1,0,1,0,49,1,2,0,2,0,0,0,0,0,1,1,2,55.35,2282
2550,1,0,1,1,31,0,1,0,2,0,0,2,0,0,0,0,0,35.4,149
4684,0,0,1,1,67,1,2,1,2,0,2,2,0,2,1,1,0,100.25,5308
4499,0,1,0,0,46,1,2,0,0,0,2,2,0,2,1,1,1,69.1,2834
7909,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,78.71626977772023,2885
5791,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,298
7078,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,57.45949173449894,4138
4893,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,6203
5016,0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,3613
8594,1,0,1,0,21,1,1,1,0,1,1,2,2,2,0,1,2,105.88026033797236,1959
7412,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,1,72.57556265066457,6349
6502,1,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,29.15597447895202,2239
7001,0,0,0,0,14,1,0,1,0,1,1,0,2,0,0,0,1,88.63665421732632,797
3647,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,5923
7511,0,0,0,0,11,1,2,1,0,2,1,0,0,0,0,1,1,85.51072567740553,6359
8657,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,2,76.34008865364335,4590
3645,1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,3992
7365,0,0,0,0,17,1,1,0,0,0,2,1,2,1,0,1,1,85.48992441186259,792
1625,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,2288
8487,0,0,0,0,13,1,2,1,0,0,1,0,0,0,0,1,2,80.51653707698331,143
496,1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,4892
407,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1119
996,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,6425
7865,0,0,0,0,3,1,0,1,0,0,1,1,2,1,0,1,2,97.3434579013715,2531
4898,1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,66.25,2510
2517,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,5338
7706,0,0,0,0,12,1,1,1,0,0,0,0,0,2,0,0,2,85.42662520523844,222
6207,0,0,0,0,24,1,2,1,0,0,0,2,0,2,0,1,2,89.55,1893
7181,1,1,1,1,43,1,2,1,0,2,2,1,2,1,0,1,2,106.85612469434558,3865
484,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,1251
5276,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4062
494,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485
8565,0,0,0,0,57,0,1,0,0,1,0,0,1,1,0,0,2,53.81475482841818,2628
8670,0,1,0,0,16,1,1,1,0,0,1,0,1,0,0,0,2,88.69571603911969,1553
8948,0,0,1,0,32,1,0,0,0,1,0,0,0,1,0,0,0,82.87220367596905,2234
674,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.85,5315
4660,1,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,1,45.65,5757
4363,1,0,1,0,12,1,0,1,2,2,2,0,0,0,0,1,2,84.6,6464
6447,1,0,0,1,31,0,1,0,0,0,0,0,0,0,0,0,1,25.0,5957
8929,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,0,96.58959070549761,1532
8309,1,0,1,0,30,1,1,1,0,0,1,0,1,1,0,1,2,95.68936767617913,2602
4074,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,5510
625,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,4147
8730,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,79.2966809978249,5965
5630,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,249
5472,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2019
77,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.7,5723
5282,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,570
5712,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,411
9383,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2,79.55,5969
5245,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,3279
2216,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3000
3125,0,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,48.7,2141
9019,0,0,0,0,6,1,0,1,0,2,0,0,0,1,0,1,2,85.3657143410032,4351
308,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,596
4340,0,0,1,1,6,0,1,0,0,2,2,2,0,0,2,0,3,40.55,1787
3942,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,2157
1509,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,6257
6376,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,1,3,53.55,4433
1824,1,1,0,0,24,1,2,0,0,2,0,0,0,0,0,0,1,54.8,531
2943,1,0,0,1,25,1,0,1,0,2,0,0,2,2,0,1,2,95.9,2100
4013,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,904
4558,1,0,1,1,20,1,0,2,1,1,1,1,1,1,2,0,3,20.05,3417
6244,0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,1,3,78.9,2588
6189,0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.3,191
7626,0,0,0,0,25,1,2,1,0,0,0,0,1,2,0,1,0,93.56986086196227,1999
9163,0,0,0,0,21,1,2,1,0,0,0,0,0,1,0,1,2,85.10371054644254,1446
3582,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,1712
504,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,4326
9344,0,0,0,0,1,1,2,1,0,0,0,0,1,2,0,0,2,95.62089266685545,6446
1967,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,4379
704,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
6852,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.096790264881545,1607
8229,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,2,84.61087469194463,1357
38,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.25,6481
324,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385
7672,0,0,0,0,27,1,1,0,0,2,2,0,0,2,0,0,1,92.60396364870404,2173
3523,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,3044
1599,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.95,2762
4485,1,0,1,0,71,1,2,1,0,2,2,2,2,2,1,1,0,113.15,5996
9454,0,0,0,0,49,1,1,1,0,0,0,0,2,2,0,1,1,95.86947122583251,4068
6332,0,0,1,0,48,1,2,0,2,0,0,2,0,0,1,1,0,60.6,2581
5652,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,24.9,4143
9267,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,71.53943113662451,2434
7881,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.08328317158717,5502
1966,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,2077
6187,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
2959,1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,54.65,3139
7514,0,0,0,0,8,1,1,0,0,0,0,0,0,2,0,1,2,81.00613116816874,5207
3793,1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,3552
2911,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,5774
1980,0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3313
3419,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2509
5617,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,5554
4097,1,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,79.9,2251
7843,0,0,0,0,4,1,0,0,0,1,0,0,1,1,0,1,0,61.314455504692624,2255
5163,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,4981
4927,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,1980
1398,1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,576
9599,1,0,0,0,10,1,1,1,0,0,2,0,1,1,0,1,2,94.73595030098404,73
